age,income,employment_years,credit_score,existing_loans,loan_amount,utilization_ratio,late_payments,debt_to_income,risk
53,64225.614488831045,22,454,0,16601.2133184594,0.29963761548579476,3,0.258482747897202,1
26,40563.256211906235,10,786,2,31106.567568779537,0.8246326357939745,2,0.7668656432875094,1
47,76803.33970179853,23,830,0,10811.570058980391,0.36489146880936063,2,0.14076953034800405,0
43,63509.06797257003,23,786,3,6685.381608975409,0.942120803936988,2,0.10526656778938824,1
47,64232.54192066703,6,450,5,5926.444615077844,0.3253814990670164,0,0.09226545358266433,1
54,42121.15234642956,20,658,1,13259.764929331608,0.2509485875832581,1,0.314800621319079,0
58,70485.34193545271,19,667,2,6972.2232908555025,0.543991592359619,3,0.09891735074847688,0
34,42580.56713707918,9,346,0,28392.155419497896,0.14546360617321902,0,0.6667866899962915,1
56,46156.982801824284,24,506,5,16730.8522767303,0.13277055563435589,2,0.36247716512503586,1
28,61752.438468835026,35,749,2,22773.810478084022,0.5464130907299122,5,0.368792084049886,1
55,110146.63799231304,14,782,4,12610.676875362413,0.2935961927153088,0,0.11448989370190756,0
39,63429.32266709619,39,442,1,5878.422417951053,0.10841737455566318,1,0.0926767332642584,1
50,20000.0,39,699,5,4524.848436533783,0.3664512202883695,0,0.22624242182668913,0
34,47149.97233278499,5,396,2,7736.066062575033,0.5296306184619327,0,0.16407360767836296,1
40,73674.58224441147,36,346,1,17780.203952213687,0.4548598313143809,0,0.2413343029652861,1
45,37430.78110031752,1,490,5,19159.063454143583,0.2219225195443808,1,0.5118531564381663,1
60,76622.0488229132,11,439,4,19825.568584469478,0.6217073450487798,2,0.2587449551276003,1
44,63176.41149530059,3,530,4,3090.618529745143,0.7392996920328734,2,0.04892045079159078,1
34,79826.54385181551,22,639,0,14996.726512813839,0.7079852459469658,0,0.18786641371637894,0
46,48822.91781498006,12,790,3,6791.505352860859,0.45438572915494524,2,0.13910486420737966,0
58,47264.32170134568,16,348,0,18211.727740676226,0.2238365360540026,2,0.3853166000297792,1
43,71299.70316569023,30,752,1,18832.616443979616,0.5495380961416504,2,0.26413316757035205,0
42,59849.43250055681,15,615,0,5622.615623788495,0.9013885794433745,2,0.09394601400332718,1
39,58639.54376427452,25,621,5,22744.236857570784,0.5218505640471096,2,0.38786517420736577,0
23,91379.39737898126,27,386,2,33710.58353222596,0.27611294476742887,1,0.3689079212507473,1
62,72082.8185412357,0,773,5,21678.685900677297,0.18374797278435734,5,0.3007469233223142,1
39,20201.54066608545,11,581,0,13697.327683591164,0.9495339742889916,2,0.6780338148459328,1
29,75981.36245032775,36,373,3,12467.634374322062,0.7687084679892234,2,0.16408806018018807,1
48,73979.37600830244,19,752,5,13327.488146619933,0.3816702754304341,0,0.18015139983235648,0
40,83698.22574446864,1,346,5,8914.129225783916,0.36581716558465704,2,0.10650320417781405,1
27,41206.031608529825,35,395,5,17019.185653216395,0.9056966380503377,2,0.41302656404537996,1
34,66496.11650420245,14,330,3,5892.299270765567,0.259811411328686,4,0.08861117882565642,1
29,62232.60042486363,37,833,5,1000.0,0.5815335606908901,0,0.01606874842402492,0
39,40847.363050404936,21,316,1,16756.81345450839,0.7421538476613713,1,0.41022999290874107,1
34,78935.33135813162,31,511,4,15169.86452620657,0.4567513167691206,0,0.19218091905360485,1
58,55169.08001381235,19,534,3,10430.639868502447,0.1359121082887797,1,0.189066771928968,1
56,83054.64782504669,35,691,1,4738.427019117067,0.3049829323475694,1,0.05705191874509527,0
60,45142.82429865048,32,653,3,17317.952215312278,0.9116273236981364,1,0.3836258028682975,1
37,30788.290584012095,14,604,3,7078.599691436394,0.570807070155599,3,0.22991207232246297,0
50,55148.67635937711,2,849,4,13888.445193077325,0.8338971218391728,1,0.25183641947402474,1
29,64638.26365124895,28,839,2,29119.774833011554,0.6001169885115556,3,0.4505036674581047,0
53,49316.08145562177,26,808,1,20209.518156603073,0.949241886141073,2,0.4097957007145647,1
45,20000.0,4,694,3,4046.9387009464263,0.9182206680011606,1,0.20234693504732132,1
34,67672.9828983754,30,730,3,4801.187431901581,0.5345992378093617,0,0.07094688642750578,0
31,67579.61381044051,21,476,0,16214.55274195007,0.3864466228927145,1,0.23993260434177047,1
55,73743.34557081932,34,705,5,3997.434543527832,0.6415019086110492,0,0.05420739339373885,0
61,52390.15128898445,6,600,2,1000.0,0.7073989135025261,2,0.019087557019715266,0
34,51298.965352361854,5,744,4,19258.976090373788,0.5485195830705685,1,0.37542620904901125,0
50,88806.43545602982,25,426,1,17567.48603456694,0.8400548989855849,5,0.19781771382170857,1
61,28491.906283565677,0,648,3,18604.786650233058,0.26499566960639453,0,0.6529849728224195,1
24,55057.644126647196,18,320,5,17104.28145454323,0.40097064756162915,1,0.3106613391448214,1
24,62846.036922636114,6,719,1,14477.51430662084,0.7177387216298077,0,0.23036479331931073,0
48,72120.43660028483,35,451,4,9702.491618586715,0.32201547884880155,2,0.1345317925952267,1
28,63395.343648086375,11,459,2,19129.079728703546,0.49586027021527046,5,0.30174266165179103,1
22,41560.14723076882,19,779,0,27239.067907241206,0.9673601919654634,3,0.6554131715653528,1
61,83352.27896041708,22,742,2,10990.167940452367,0.6632883754179167,2,0.13185203905068338,0
42,60038.14824553815,24,395,0,6834.078318333612,0.9541515111770131,1,0.11382893240451498,1
61,26639.945870172713,29,651,1,5919.044644710088,0.7501972629237182,1,0.2221868119986429,0
36,64183.53301546788,28,374,2,8066.158133330259,0.7522000927004556,3,0.12567332701031522,1
49,69505.53742442928,30,658,2,16620.788195808593,0.632671456321185,2,0.23912897895192514,0
50,99214.87906796229,17,432,2,1000.0,0.22798773533325414,2,0.010079133385981341,1
32,68175.02697740584,18,699,4,18513.363395458608,0.567742861797659,2,0.27155637799152166,0
55,30359.48855969756,3,438,1,20151.30408236925,0.3273995804531239,3,0.6637563753007438,1
31,31061.97418383287,0,545,0,1000.0,0.9988052989161522,3,0.032193703918551315,1
41,85174.18916396535,14,590,2,7166.556509779205,0.3402657460910985,4,0.08414000274171275,1
41,43943.939733017214,7,411,1,15637.447838763312,0.3076172591153037,0,0.3558499291089765,1
25,29008.378717096806,14,469,5,13852.242157564817,0.6614948396116401,4,0.4775255553803376,1
40,80010.21735516866,14,539,4,19157.099746148724,0.5598539318976672,2,0.23943316715550925,1
57,50485.28375570659,38,636,4,13870.905427869073,0.11921762192906275,2,0.2747514601480512,0
23,78940.27928319215,21,437,5,25118.15621419972,0.21657986109322286,2,0.3181918843242279,1
64,41705.60989341177,17,535,1,12430.644807650544,0.8299386476447613,2,0.29805690024483283,1
53,89476.2466733176,15,302,0,7135.73610624197,0.5353227596328045,1,0.0797500607317036,1
29,77441.27413866553,1,415,1,6492.465069905949,0.23141369334071296,2,0.08383727078509336,1
29,45546.29266797306,35,771,1,20883.74807425351,0.5187183065521602,3,0.4585169692403616,0
24,26792.190662107183,19,430,3,15236.96913565533,0.3278341747741633,2,0.5687093425027513,1
55,106103.27717508283,15,782,4,20069.72720580156,0.30123231500110936,0,0.1891527551282338,0
37,55795.84596013707,2,700,0,19904.979993833476,0.961952748800594,0,0.35674662963358317,1
54,44745.36705848566,29,500,3,1000.0,0.42582207417196694,0,0.02234868246120146,1
44,87726.16537658998,1,591,5,5879.339191812453,0.14178799420510524,2,0.0670192201673661,1
52,78915.1970682488,34,641,1,6834.999675969435,0.9732940053735725,1,0.08661195726417907,1
21,83655.9308662516,25,515,5,8471.4864920659,0.815355617294942,0,0.10126582065783288,1
28,58029.83444964538,4,665,4,11637.157387387793,0.32897197590774263,2,0.2005374907192917,0
43,97621.09380647249,1,768,3,22993.196756937486,0.4680026512348523,1,0.23553512730066326,0
60,33787.636388972765,19,717,3,24587.858819071196,0.8760606171356156,2,0.7277176342259889,1
32,48959.00956884958,33,326,0,12656.873358376026,0.4216721673909468,4,0.2585197999272646,1
32,67797.57511429767,33,754,1,12989.753109402043,0.610663637805939,3,0.1915961313882252,0
35,83362.22688474227,19,313,0,9356.53020754171,0.5813711826981514,1,0.11223944653587738,1
61,73223.1804104966,24,397,3,15713.501577908353,0.46116509376591974,1,0.21459736506686633,1
39,58342.68528306418,19,578,3,16620.167061871492,0.6755517116323445,2,0.28487147928201423,1
46,50497.04265521041,24,789,0,21451.804440018124,0.5259616635716977,1,0.4248130843322698,0
49,83470.2171671871,13,506,3,21387.509807860424,0.11910744250657557,1,0.25622923401555553,1
42,75287.92026554061,38,532,2,1000.0,0.8329447968831438,1,0.013282343256036272,1
60,42509.524146178715,11,538,4,13779.640418903055,0.20184020447834738,1,0.3241541912235623,1
41,41914.61203873946,4,549,1,26072.80024712083,0.5176809378022271,2,0.6220456060293036,1
58,49090.23691120969,1,605,4,11495.080581560665,0.6219107118347474,1,0.23416225516189715,0
40,46524.76268761251,15,762,1,24113.93454690631,0.7349554487739617,1,0.5183032250764555,0
49,80596.81825092935,29,535,3,12548.385599910489,0.4697168817591545,0,0.15569331236926087,1
24,68714.64644436035,37,590,0,16399.387739535712,0.7619936383274782,1,0.2386592755420001,1
27,71155.74480806197,23,338,0,5904.874460806808,0.2182150762467132,1,0.08298521049473695,1
48,63833.39273593552,29,482,3,6206.011539467881,0.6881009934437011,3,0.097222022416085,1
48,64775.41430674709,36,329,1,20803.932578104115,0.8437050348271327,2,0.3211701970686917,1
24,28363.651693193773,38,687,3,22054.54624160532,0.900499575553751,2,0.7775637100669092,1
42,75883.67315369537,10,442,1,15211.431249603942,0.6216098463585003,0,0.2004572343090798,1
32,48730.37038817114,13,718,3,5179.806058892871,0.38160567826753355,1,0.10629523267794046,0
23,59336.89333900014,22,373,3,15350.436452857717,0.2470208605422638,0,0.2586996991089251,1
42,50536.54155729332,15,354,3,25057.87968539422,0.41100287758970044,1,0.49583685217133583,1
64,62917.43130303351,20,323,0,28942.93176041408,0.5859769358389958,1,0.4600145168198979,1
22,71461.87854487992,3,321,1,12466.336541392684,0.2766972015924045,4,0.1744473668371802,1
44,39822.89934953342,32,727,5,1721.0571979376782,0.9572634151237837,2,0.043217777360498554,1
54,65054.98448488005,13,331,3,21722.90879643823,0.9074218859856185,2,0.3339161321525951,1
47,51019.94842492287,18,638,4,12792.295228359993,0.12966147537888814,1,0.25073124578289563,0
61,86429.17551752007,4,814,4,22544.325132488317,0.60576561840735,1,0.26084160814328666,0
21,37707.491940407446,35,811,0,17248.577800140956,0.8103779112219518,2,0.4574310544811742,1
28,39949.674608718924,30,369,2,7932.4471539052,0.3208527639406063,0,0.19856099534222393,1
43,52808.595639263796,17,387,5,15465.954885275047,0.5715066091534695,1,0.29286813440227016,1
58,41487.12569972323,30,518,0,25466.706936434624,0.4653926941684411,2,0.6138460186603026,1
26,55512.37974026176,29,569,2,13806.76808826205,0.2768916377962688,0,0.2487151181927865,1
42,49442.28987768573,20,377,0,6721.558692436978,0.6532636454882403,0,0.13594756046019116,1
45,61768.24755403625,29,309,4,2290.846651226748,0.9943229578661479,0,0.03708777149979305,1
38,80161.44055648308,3,767,3,8822.682505082787,0.42875853425195043,2,0.11006142658908653,0
37,61425.59211368549,4,635,1,11718.909905832144,0.5971411074380203,3,0.19078220498294873,0
32,63247.09121632955,9,485,3,21559.993087338073,0.39506921345935053,1,0.34088513278175187,1
26,38853.54794375801,26,845,4,6033.205857507026,0.8892537551222472,1,0.15528069318766774,1
46,57318.808923697405,15,420,1,27430.015085837083,0.8781424303813238,1,0.4785517284972167,1
47,51564.910567812054,29,573,2,4302.782313270467,0.2608960491531732,2,0.08344399836807548,1
28,73632.8192728097,12,709,2,33651.8887404547,0.9099539868142547,0,0.4570229562414879,1
39,44708.66033594605,35,657,4,28804.14845403577,0.23635783995046042,0,0.644263286745746,1
62,42786.88814977533,20,397,1,16129.329995103937,0.1858959636628008,2,0.3769689896269923,1
21,66348.58394294698,39,540,3,1818.451721843263,0.6876411541313787,1,0.02740754382048223,1
49,99602.06108745877,14,413,4,14556.607504140626,0.44731369528290554,0,0.14614765342414682,1
55,56481.02752050674,19,786,2,11905.272336107955,0.5776665341156837,1,0.21078356500836448,0
60,63364.168124609976,19,540,4,4805.702215592608,0.687313703743717,2,0.07584258355829536,1
34,78960.43696709571,4,455,3,17328.077017979536,0.1475535140136864,0,0.2194526484852214,1
55,70198.07797230544,31,651,0,8410.854961154848,0.3636578539818941,1,0.11981602921483263,0
40,70329.58960764394,5,343,5,9280.75322360335,0.5148156805919804,3,0.1319608613583414,1
33,58096.1509616399,29,611,5,13370.570923421157,0.3399286688253387,3,0.23014555529245928,0
58,58485.296344434784,25,437,5,10400.729370354373,0.14407424585696887,1,0.17783494348907514,1
28,44897.02924546943,36,735,0,31625.252936880235,0.17800891590794804,0,0.704395223211156,1
63,69727.46508602766,12,442,3,10714.282936003601,0.8215730818783601,1,0.15365943567265267,1
40,69271.08859997285,28,598,1,18527.048091155804,0.9202480832916334,2,0.26745715226370886,1
53,74343.29055387605,4,561,4,16164.179937682895,0.237009972187404,1,0.2174262104522913,1
46,50237.91058893309,24,811,3,17822.001802070976,0.3243357615623371,2,0.35475205065548615,0
59,76602.6879875721,12,361,0,18432.707228887455,0.6870244642579627,3,0.24062742069675083,1
41,82666.69576295873,23,722,2,22050.89189284898,0.9588445984832025,1,0.26674456610771585,1
62,35720.837634474796,30,695,5,17131.568604949138,0.36963073821994397,2,0.47959593725806604,0
63,54062.54841285187,19,330,5,16799.16635909056,0.869692263612401,0,0.31073574687605776,1
61,83500.47163921676,7,629,3,15467.816547745115,0.5554221800053388,1,0.18524226563147356,0
29,47008.886002942294,8,468,5,13892.657181280205,0.9609027751727024,6,0.295532576126366,1
44,70575.2505436668,20,565,5,7705.616946714581,0.22263279618537218,0,0.10918299102525905,1
57,60171.52004004863,19,607,3,14513.05298063839,0.9763051583871878,2,0.241194720874242,1
61,66617.58642847017,14,758,3,16930.139002124266,0.4968807650465572,0,0.25413918320656664,0
37,60781.12605384423,25,484,0,18217.31645258236,0.9576445513836356,3,0.2997199564293062,1
44,74923.41969128544,10,633,0,16442.27818392189,0.5128211953463674,4,0.21945445431709706,1
41,39569.65728272244,36,814,5,13136.359892411729,0.5770739207085204,2,0.33198063350797696,0
59,41733.53511755427,10,740,3,14543.360774432818,0.8242975087995889,1,0.34848140071209743,1
61,89290.27100533713,26,690,3,10570.828123593663,0.7503656506654546,1,0.11838723306105561,0
59,102007.26559970636,29,553,5,17505.79192805251,0.6576429883755569,1,0.1716131868169879,1
33,59891.61122747275,18,634,1,13230.974176687025,0.47528202123060037,0,0.22091531527570382,0
31,94305.32084303419,33,699,2,16444.48750557976,0.8131945306596452,0,0.17437497013504327,1
39,44564.50705972954,37,465,4,23006.42434706042,0.9534054999603884,1,0.516249945640037,1
31,49368.282330280854,22,559,4,9325.128722860642,0.10882980724872415,4,0.18888906566516128,1
33,89149.75023490743,0,303,5,19773.563047283875,0.6290605868073951,3,0.22180166512167465,1
21,76082.13057246717,2,418,4,15265.681439082982,0.8793828360805136,0,0.20064739675688542,1
60,92128.54195864516,2,769,0,31169.548796646042,0.6878012836110016,0,0.3383267349507983,0
64,69371.1153811801,27,769,0,13269.597372291923,0.8207463320500031,3,0.19128418650007567,1
39,39749.0784697145,13,792,1,20561.31666520853,0.9055549934640869,4,0.5172778201858076,1
32,64471.547150053535,29,799,5,15122.827614047817,0.7758559142677521,3,0.234565917564385,0
28,84040.05076936021,4,369,0,3893.5639334920506,0.7453156612282895,0,0.04632986174862697,1
28,57345.295947076556,14,669,5,10834.487235846846,0.9682713022275264,0,0.1889341934139793,1
32,54271.32962988562,37,480,5,22043.768843427148,0.8773161921024154,0,0.4061770550631266,1
53,69677.06805928245,13,304,3,11538.444315133815,0.8338400826244964,3,0.16559887831842618,1
46,48809.874689096105,13,496,2,1000.0,0.17776302442468853,1,0.02048765759735489,1
59,65910.00966227001,7,346,2,14748.77586460397,0.31512689482547607,3,0.22377141105240747,1
48,61270.029293429136,7,439,5,6261.309616391916,0.6010804218925806,0,0.10219204541923414,1
25,50191.71078503159,18,839,2,16054.54186077375,0.7386040944773323,0,0.3198644080799416,0
28,79614.74463734828,31,726,2,27409.17665118415,0.37289340397042925,1,0.3442726190485846,0
45,72919.75877901548,30,609,4,21155.658486423228,0.18399530180874102,4,0.290122441991831,1
47,52926.58831426748,28,573,4,27293.24662991982,0.379989268133723,2,0.5156812010601929,1
43,59700.77470119853,10,838,3,10507.903828444068,0.7939262625224672,5,0.17600950542159574,1
50,54574.48800304326,12,689,1,13854.669330915742,0.8896609264072358,3,0.2538671426499349,1
43,47227.04721514095,26,758,0,6644.510425537763,0.9216132835099085,3,0.14069290411634158,1
40,26034.60655185928,18,660,0,9527.65243967924,0.44098001122973296,1,0.36596106880665785,0
38,50323.44511287856,25,368,4,7584.921341710559,0.43528471737417684,3,0.15072341181525067,1
38,47519.45003368754,36,730,5,4546.216246304342,0.4660367238746119,1,0.09567064103396469,0
22,62297.81415670718,8,331,2,25926.85300265072,0.438228522479303,1,0.4161759662615603,1
24,68813.97603056491,27,812,3,1000.0,0.6995769467564887,6,0.014531931704626874,1
50,43956.3066039423,31,481,1,25961.111238436453,0.4224909359187935,3,0.5906117516276512,1
53,67469.9472345401,2,547,4,24968.47139936185,0.11830954295282126,1,0.3700680439628336,1
56,40875.0843426665,31,596,5,18998.341403831982,0.49512214061908455,1,0.4647902679432763,1
38,57494.1496872309,4,329,3,6083.941855247445,0.301736859560729,2,0.1058184508918592,1
57,47951.617986783334,7,601,5,2342.599108454342,0.12592642400615797,0,0.04885339028810291,0
39,74923.47276158087,13,775,3,10612.770549891486,0.5237586563806435,1,0.14164813987818092,0
48,62335.461999891966,2,651,4,20000.963650719394,0.2853591032784638,1,0.32086011732381253,0
